peeling
orlooseningoftheskin;Morecommon;doctor
griseofulvin;chills;Morecommon;doctor
griseofulvin;cough;Morecommon;doctor
griseofulvin;diarrhea;Morecommon;doctor
griseofulvin;fever;Morecommon;doctor
griseofulvin;itching;Morecommon;doctor
griseofulvin;jointormusclepain;Morecommon;doctor
griseofulvin;red
irritatedeyes;Morecommon;doctor
griseofulvin;sorethroat;Morecommon;doctor
griseofulvin;sores
ulcers
orwhitespotsinthemouthoronthelips;Morecommon;doctor
griseofulvin;unusualtirednessorweakness;Morecommon;doctor
griseofulvin;Confusion;Lesscommon;doctor
griseofulvin;increasedsensitivityoftheskintosunlight;Lesscommon;doctor
griseofulvin;skinrash
hives
oritching;Lesscommon;doctor
griseofulvin;sorenessorirritationofthemouthortongue;Lesscommon;doctor
griseofulvin;Black
tarrystools;Rare;doctor
griseofulvin;chestpain;Rare;doctor
griseofulvin;cloudyurine;Rare;doctor
griseofulvin;large
hive-likeswellingontheface
eyelids
lips
tongue
throat
hands
legs
feet
orsexorgans;Rare;doctor
griseofulvin;numbness
tingling
pain
orweaknessinthehandsorfeet;Rare;doctor
griseofulvin;painfulordifficulturination;Rare;doctor
griseofulvin;shortnessofbreath;Rare;doctor
griseofulvin;swollenglands;Rare;doctor
griseofulvin;unusualbleedingorbruising;Rare;doctor
griseofulvin;yelloweyesorskin;Rare;doctor
griseofulvin;Abdominalorstomachpain;Incidencenotknown;doctor
griseofulvin;burning
crawling
itching
numbness
prickling
pinsandneedles
ortinglingfeelings;Incidencenotknown;doctor
griseofulvin;clay-coloredstools;Incidencenotknown;doctor
griseofulvin;darkurine;Incidencenotknown;doctor
griseofulvin;dizziness;Incidencenotknown;doctor
griseofulvin;headache;Incidencenotknown;doctor
griseofulvin;lossofappetite;Incidencenotknown;doctor
griseofulvin;nausea;Incidencenotknown;doctor
griseofulvin;unpleasantbreathodor;Incidencenotknown;doctor
griseofulvin;vomitingofblood;Incidencenotknown;doctor
griseofulvin;Hivesorwelts;Morecommon;noneed
griseofulvin;rednessoftheskin;Morecommon;noneed
griseofulvin;Troublewithsleeping;Lesscommon;noneed
griseofulvin;Heartburn;Incidencenotknown;noneed
griseofulvin;painordiscomfortinthechest
upperstomach
orthroat;Incidencenotknown;noneed
griseofulvin;sleeplessness;Incidencenotknown;noneed
griseofulvin;unabletosleep;Incidencenotknown;noneed
griseofulvin;whitepatchesinthemouthorthroatoronthetongue;Incidencenotknown;noneed
griseofulvin;whitepatcheswithdiaperrash;Incidencenotknown;noneedexemestane;Coughorhoarseness;Morecommon;doctor
exemestane;difficultorlaboredbreathing;Morecommon;doctor
exemestane;feverorchills;Morecommon;doctor
exemestane;lowerbackorsidepain;Morecommon;doctor
exemestane;mentaldepression;Morecommon;doctor
exemestane;swellingofthehands
ankles
feet
orlowerlegs;Morecommon;doctor
exemestane;tightnessinthechest;Morecommon;doctor
exemestane;Chestpain;Lesscommon;doctor
exemestane;difficult
burning
orpainfulurination;Lesscommon;doctor
exemestane;frequenturgetourinate;Lesscommon;doctor
exemestane;headache;Lesscommon;doctor
exemestane;sorethroat;Lesscommon;doctor
exemestane;unexplainedbrokenbones;Lesscommon;doctor
exemestane;Abdominalorstomachpain;Incidencenotknown;doctor
exemestane;clay-coloredstools;Incidencenotknown;doctor
exemestane;confusion;Incidencenotknown;doctor
exemestane;darkurine;Incidencenotknown;doctor
exemestane;decreasedurineoutput;Incidencenotknown;doctor
exemestane;diarrhea;Incidencenotknown;doctor
exemestane;difficultywithspeaking;Incidencenotknown;doctor
exemestane;dilatedneckveins;Incidencenotknown;doctor
exemestane;dizziness;Incidencenotknown;doctor
exemestane;doublevision;Incidencenotknown;doctor
exemestane;inabilitytomovethearms
legs
orfacialmuscles;Incidencenotknown;doctor
exemestane;inabilitytospeak;Incidencenotknown;doctor
exemestane;irregularbreathing;Incidencenotknown;doctor
exemestane;irregularheartbeat;Incidencenotknown;doctor
exemestane;itchingorrash;Incidencenotknown;doctor
exemestane;lossofappetite;Incidencenotknown;doctor
exemestane;nausea;Incidencenotknown;doctor
exemestane;slowspeech;Incidencenotknown;doctor
exemestane;unpleasantbreathodor;Incidencenotknown;doctor
exemestane;unusualtirednessorweakness;Incidencenotknown;doctor
exemestane;vomitingofblood;Incidencenotknown;doctor
exemestane;weightgain;Incidencenotknown;doctor
exemestane;yelloweyesorskin;Incidencenotknown;doctor
exemestane;Anxiety;Morecommon;noneed
exemestane;constipation;Morecommon;noneed
exemestane;generalfeelingofdiscomfortorillness;Morecommon;noneed
exemestane;generalfeelingoftirednessorweakness;Morecommon;noneed
exemestane;hotflashes;Morecommon;noneed
exemestane;increasedsweating;Morecommon;noneed
exemestane;pain;Morecommon;noneed
exemestane;troublesleeping;Morecommon;noneed
exemestane;Backpain;Lesscommon;noneed
exemestane;bonepain;Lesscommon;noneed
exemestane;burning
tingling
orpricklysensations;Lesscommon;noneed
exemestane;decreasedsenseoftouch;Lesscommon;noneed
exemestane;increasedappetite;Lesscommon;noneed
exemestane;jointpain;Lesscommon;noneed
exemestane;lossofhair;Lesscommon;noneed
exemestane;runnynose;Lesscommon;noneed
exemestane;stomachupset;Lesscommon;noneed
exemestane;weakness
generalized;Lesscommon;noneedlatanoprost;Eyelidcrusting
redness
swelling
discomfort
orpain;Lesscommon;doctor
latanoprost;Cough;Rare;doctor
latanoprost;difficultybreathing;Rare;doctor
latanoprost;noisybreathing;Rare;doctor
latanoprost;rednessofeyeorinsideofeyelid;Rare;doctor
latanoprost;shortnessofbreath;Rare;doctor
latanoprost;swellingoftheeye;Rare;doctor
latanoprost;tightnessinchest;Rare;doctor
latanoprost;wheezing;Rare;doctor
latanoprost;Blurredvision
eyeirritation
ortearing;Morecommon;doctor
latanoprost;darkeningofeyelidskincolor;Morecommon;doctor
latanoprost;increaseinbrowncolorincoloredpartofeye;Morecommon;doctor
latanoprost;longer
thicker
anddarkereyelashes;Morecommon;doctor
latanoprost;Anginapectorisorotherchestpain;Lesscommon;doctor
latanoprost;coldorflusymptoms;Lesscommon;doctor
latanoprost;eyepain;Lesscommon;doctor
latanoprost;paininmuscles
joints
orback;Lesscommon;doctor
latanoprost;skinrash;Lesscommon;doctor
latanoprost;Dischargefromtheeye;Rare;doctor
latanoprost;doublevisionorotherchangeinvision;Rare;doctor
latanoprost;fever;Rare;doctor
latanoprost;sensitivityofeyetolight;Rare;doctor
latanoprost;sorethroat;Rare;doctor
latanoprost;Burningofeye;Morecommon;noneed
latanoprost;feelingofsomethingineye;Morecommon;noneed
latanoprost;itchingofeye;Morecommon;noneed
latanoprost;stingingofeye;Morecommon;noneed
latanoprost;Drynessofeye;Lesscommon;noneedtiagabine;Chills;Morecommon;noneed
tiagabine;diarrhea;Morecommon;noneed
tiagabine;dizziness;Morecommon;noneed
tiagabine;drowsiness;Morecommon;noneed
tiagabine;fever;Morecommon;noneed
tiagabine;headache;Morecommon;noneed
tiagabine;muscleachesorpain;Morecommon;noneed
tiagabine;nervousness;Morecommon;noneed
tiagabine;sorethroat;Morecommon;noneed
tiagabine;tremor;Morecommon;noneed
tiagabine;unusualtirednessorweakness;Morecommon;noneed
tiagabine;vomiting;Morecommon;noneed
tiagabine;Abdominalpain;Lesscommon;noneed
tiagabine;flushing;Lesscommon;noneed
tiagabine;impairedvision;Lesscommon;noneed
tiagabine;increasedappetite;Lesscommon;noneed
tiagabine;increasedcough;Lesscommon;noneed
tiagabine;mouthulcers;Lesscommon;noneed
tiagabine;muscleweakness;Lesscommon;noneed
tiagabine;nausea;Lesscommon;noneed
tiagabine;pain;Lesscommon;noneed
tiagabine;troubleinsleeping;Lesscommon;noneedtoremifene;Anxiety;Lesscommon;doctor
toremifene;arm
back
orjawpain;Lesscommon;doctor
toremifene;blurredvision;Lesscommon;doctor
toremifene;changeinhowmuchandhowoftenyouurinate;Lesscommon;doctor
toremifene;changeinvaginaldischarge;Lesscommon;doctor
toremifene;changesinskincolor;Lesscommon;doctor
toremifene;changesinvision;Lesscommon;doctor
toremifene;changesinweight;Lesscommon;doctor
toremifene;chestpain
discomfort
tightness
orheaviness;Lesscommon;doctor
toremifene;confusion;Lesscommon;doctor
toremifene;constipation;Lesscommon;doctor
toremifene;cough;Lesscommon;doctor
toremifene;depression;Lesscommon;doctor
toremifene;dilatedneckveins;Lesscommon;doctor
toremifene;dizziness
lightheadedness;Lesscommon;doctor
toremifene;drymouth;Lesscommon;doctor
toremifene;fainting;Lesscommon;doctor
toremifene;fast
slow
orirregularheartbeat;Lesscommon;doctor
toremifene;inabilitytospeak
incoherentspeech;Lesscommon;doctor
toremifene;irregularbreathing;Lesscommon;doctor
toremifene;lossofappetite;Lesscommon;doctor
toremifene;metallictasteinthetongue;Lesscommon;doctor
toremifene;muscleweakness;Lesscommon;doctor
toremifene;nausea;Lesscommon;doctor
toremifene;painordiscomfortinthearms
jaw
back
orneck;Lesscommon;doctor
toremifene;painorfeelingofpressureinthepelvis;Lesscommon;doctor
toremifene;pain
tenderness
orswellingofthefootorleg;Lesscommon;doctor
toremifene;seizures;Lesscommon;doctor
toremifene;severeorsuddenheadache;Lesscommon;doctor
toremifene;stomachpain;Lesscommon;doctor
toremifene;sweating;Lesscommon;doctor
toremifene;swellingoftheface
fingers
feet
orlowerlegs;Lesscommon;doctor
toremifene;temporaryblindness;Lesscommon;doctor
toremifene;tenderness
pain
swelling
warmth
skindiscoloration
prominentsuperficialveinsovertheaffectedarea;Lesscommon;doctor
toremifene;thirst;Lesscommon;doctor
toremifene;troubledbreathing;Lesscommon;doctor
toremifene;unusualtirednessorweakness;Lesscommon;doctor
toremifene;vaginalbleeding;Lesscommon;doctor
toremifene;vomiting;Lesscommon;doctor
toremifene;weaknessinthearmandorlegononesideofthebody
suddenandsevere;Lesscommon;doctor
toremifene;Black
tarrystools;Incidencenotknown;doctor
toremifene;bleedinggums;Incidencenotknown;doctor
toremifene;bloodintheurineorstools;Incidencenotknown;doctor
toremifene;chills;Incidencenotknown;doctor
toremifene;clay-coloredstools;Incidencenotknown;doctor
toremifene;darkurine;Incidencenotknown;doctor
toremifene;fever;Incidencenotknown;doctor
toremifene;itching;Incidencenotknown;doctor
toremifene;painfulordifficulturination;Incidencenotknown;doctor
toremifene;pinpointredspotsontheskin;Incidencenotknown;doctor
toremifene;rash;Incidencenotknown;doctor
toremifene;sorethroat;Incidencenotknown;doctor
toremifene;sores
ulcers
orwhitespotsonthelipsorinthemouth;Incidencenotknown;doctor
toremifene;swollenglands;Incidencenotknown;doctor
toremifene;unpleasantbreathodor;Incidencenotknown;doctor
toremifene;unusualbleedingorbruising;Incidencenotknown;doctor
toremifene;vomitingofblood;Incidencenotknown;doctor
toremifene;yelloweyesorskin;Incidencenotknown;doctor
toremifene;Blindness;Morecommon;noneed
toremifene;decreasedvision;Morecommon;noneed
toremifene;dryeyes;Morecommon;noneed
toremifene;feelingofwarmth;Morecommon;noneed
toremifene;rednessoftheface
neck
arms
andoccasionally
theupperchest;Morecommon;noneed
toremifene;suddensweating;Morecommon;noneed
toremifene;sweating;Morecommon;noneed
toremifene;Bonepain;Lesscommon;noneed
toremifene;changesinvision;Lesscommon;noneed
toremifene;doublevision;Lesscommon;noneed
toremifene;eyepain;Lesscommon;noneed
toremifene;tearing;Lesscommon;noneed
toremifene;Blistering
crusting
irritation
itching
orreddeningoftheskin;Incidencenotknown;noneed
toremifene;cracked
dry
orscalyskin;Incidencenotknown;noneed
toremifene;depression;Incidencenotknown;noneed
toremifene;difficultyhavingabowelmovement;Incidencenotknown;noneed
toremifene;feelingofconstantmovementofselforsurroundings;Incidencenotknown;noneed
toremifene;feelingunusuallycold;Incidencenotknown;noneed
toremifene;hairloss;Incidencenotknown;noneed
toremifene;lackorlossofstrength;Incidencenotknown;noneed
toremifene;partialorslightparalysis;Incidencenotknown;noneed
toremifene;sensationofspinning;Incidencenotknown;noneed
toremifene;shakinessinthelegs
arms
hands
orfeet;Incidencenotknown;noneed
toremifene;thinningofthehair;Incidencenotknown;noneedimiquimod;Blistersontheskin;Morecommon;doctor
imiquimod;bodyachesorpain;Morecommon;doctor
imiquimod;chills;Morecommon;doctor
imiquimod;cough;Morecommon;doctor
imiquimod;difficultywithbreathing;Morecommon;doctor
imiquimod;earcongestion;Morecommon;doctor
imiquimod;itchinginthegenitalorotherskinareas;Morecommon;doctor
imiquimod;lossofvoice;Morecommon;doctor
imiquimod;opensoresorscabsontheskin;Morecommon;doctor
imiquimod;painortendernessaroundtheeyesandcheekbones;Morecommon;doctor
imiquimod;rednessoftheskin(severe);Morecommon;doctor
imiquimod;scaling;Morecommon;doctor
imiquimod;shortnessofbreathortroubledbreathing;Morecommon;doctor
imiquimod;skinrash;Morecommon;doctor
imiquimod;sneezing;Morecommon;doctor
imiquimod;sorethroat;Morecommon;doctor
imiquimod;stuffyorrunnynose;Morecommon;doctor
imiquimod;tightnessofthechestorwheezing;Morecommon;doctor
imiquimod;unusualtirednessorweakness;Morecommon;doctor
imiquimod;Abdominalorstomachpain;Lesscommon;doctor
imiquimod;ankle
knee
orgreattoejointpain;Lesscommon;doctor
imiquimod;bladderpain;Lesscommon;doctor
imiquimod;bloodyorcloudyurine;Lesscommon;doctor
imiquimod;blurredvision;Lesscommon;doctor
imiquimod;chestpain;Lesscommon;doctor
imiquimod;coldflu-likesymptoms;Lesscommon;doctor
imiquimod;difficult
burning
orpainfulurination;Lesscommon;doctor
imiquimod;dizziness;Lesscommon;doctor
imiquimod;fainting;Lesscommon;doctor
imiquimod;fastorirregularheartbeat;Lesscommon;doctor
imiquimod;frequenturgetourinate;Lesscommon;doctor
imiquimod;hoarseness;Lesscommon;doctor
imiquimod;jointstiffnessorswelling;Lesscommon;doctor
imiquimod;lowerbackorsidepain;Lesscommon;doctor
imiquimod;lumpintheabdomenorstomach;Lesscommon;doctor
imiquimod;nervousness;Lesscommon;doctor
imiquimod;persistentnon-healingsore;Lesscommon;doctor
imiquimod;pinkgrowthontheskin;Lesscommon;doctor
imiquimod;poundingintheears;Lesscommon;doctor
imiquimod;reddishpatchorirritatedarea;Lesscommon;doctor
imiquimod;severeheadache;Lesscommon;doctor
imiquimod;shinybumpontheskin;Lesscommon;doctor
imiquimod;sloworfastheartbeat;Lesscommon;doctor
imiquimod;swollen
painful
ortenderlymphglandsintheneck
armpit
orgroin;Lesscommon;doctor
imiquimod;white
yelloworwaxyscar-likearea;Lesscommon;doctor
imiquimod;Bluelipsandfingernails;Incidencenotknown;doctor
imiquimod;convulsions;Incidencenotknown;doctor
imiquimod;coughingthatsometimesproducesapinkfrothysputum;Incidencenotknown;doctor
imiquimod;dilatedneckveins;Incidencenotknown;doctor
imiquimod;extremefatigue;Incidencenotknown;doctor
imiquimod;fast
irregular
orpoundingheartbeat;Incidencenotknown;doctor
imiquimod;headache;Incidencenotknown;doctor
imiquimod;irregularbreathing;Incidencenotknown;doctor
imiquimod;nauseaorvomiting;Incidencenotknown;doctor
imiquimod;painintheshoulders
arms
jaw
orneck;Incidencenotknown;doctor
imiquimod;slurredspeech;Incidencenotknown;doctor
imiquimod;suddenandsevereinabilitytospeak;Incidencenotknown;doctor
imiquimod;suicide;Incidencenotknown;doctor
imiquimod;sweating;Incidencenotknown;doctor
imiquimod;swellingoftheface
fingers
feet
orlowerlegs;Incidencenotknown;doctor
imiquimod;temporaryblindness;Incidencenotknown;doctor
imiquimod;weaknessinthearmorlegononesideofthebody;Incidencenotknown;doctor
imiquimod;weightgain;Incidencenotknown;doctor
imiquimod;Confusion;Symptomsofoverdose;emergency
imiquimod;dizziness
faintness
orlightheadednesswhengettingupsuddenlyfromalyingorsittingposition;Symptomsofoverdose;emergency
imiquimod;Burningorstingingoftheskin(mild);Morecommon;noneed
imiquimod;flakingoftheskin;Morecommon;noneed
imiquimod;mildheadache;Morecommon;noneed
imiquimod;pain
soreness
ortendernessoftheskin(mild);Morecommon;noneed
imiquimod;rash;Morecommon;noneed
imiquimod;rednessoftheskin(mild);Morecommon;noneed
imiquimod;swellingatplaceofapplication;Morecommon;noneed
imiquimod;Backpain;Lesscommon;noneed
imiquimod;lighteningofthetreatedskin;Lesscommon;noneedcarnitine;Abdominalorstomachcramps;Morecommon;noneed
carnitine;diarrhea;Morecommon;noneed
carnitine;headache;Morecommon;noneed
carnitine;nauseaorvomiting;Morecommon;noneed
carnitine;Abdominaldiscomfort;Lesscommon;noneed
carnitine;bodyodor;Lesscommon;noneed
carnitine;depression;Lesscommon;noneed
carnitine;dizziness;Lesscommon;noneed
carnitine;impairedvision;Lesscommon;noneed
carnitine;lossofappetiteorweight;Lesscommon;noneed
carnitine;swellinginhands
lowerlegs
andfeet;Lesscommon;noneed
carnitine;tinglingsensation;Lesscommon;noneed
carnitine;weakness;Lesscommon;noneedrasagiline;Abdominalorstomachpain;Lesscommon;doctor
rasagiline;arm
back
orjawpain;Lesscommon;doctor
rasagiline;black
tarrystools;Lesscommon;doctor
rasagiline;chestpainordiscomfort;Lesscommon;doctor
rasagiline;chesttightnessorheaviness;Lesscommon;doctor
rasagiline;chills;Lesscommon;doctor
rasagiline;cloudyurine;Lesscommon;doctor
rasagiline;cough;Lesscommon;doctor
rasagiline;diarrhea;Lesscommon;doctor
rasagiline;difficultyswallowing;Lesscommon;doctor
rasagiline;dizziness;Lesscommon;doctor
rasagiline;fainting;Lesscommon;doctor
rasagiline;fastorirregularheartbeat;Lesscommon;doctor
rasagiline;fever;Lesscommon;doctor
rasagiline;hives
itching
orskinrash;Lesscommon;doctor
rasagiline;lossofappetite;Lesscommon;doctor
rasagiline;nausea;Lesscommon;doctor
rasagiline;painfulordifficulturination;Lesscommon;doctor
rasagiline;persistent
non-healingsore;Lesscommon;doctor
rasagiline;pinkgrowthontheskin;Lesscommon;doctor
rasagiline;puffinessorswellingoftheeyelidsoraroundtheeyes;Lesscommon;doctor
rasagiline;reddishpatchorirritatedarea;Lesscommon;doctor
rasagiline;redness
blistering
peeling
orlooseningoftheskin;Lesscommon;doctor
rasagiline;seeing
hearing
orfeelingthingsthatarenotthere;Lesscommon;doctor
rasagiline;shinybump;Lesscommon;doctor
rasagiline;sorethroat;Lesscommon;doctor
rasagiline;sores
ulcers
orwhitespotsonlipsorinmouth;Lesscommon;doctor
rasagiline;sweating;Lesscommon;doctor
rasagiline;swollenglands;Lesscommon;doctor
rasagiline;teststhatshowproblemswiththeliver;Lesscommon;doctor
rasagiline;tightnessinthechest;Lesscommon;doctor
rasagiline;unusualbleedingorbruising;Lesscommon;doctor
rasagiline;unusualtirednessorweakness;Lesscommon;doctor
rasagiline;weakness;Lesscommon;doctor
rasagiline;white
yelloworwaxyscar-likearea;Lesscommon;doctor
rasagiline;Acidorsourstomach;Morecommon;noneed
rasagiline;belching;Morecommon;noneed
rasagiline;difficultywithmoving;Morecommon;noneed
rasagiline;headache;Morecommon;noneed
rasagiline;heartburn;Morecommon;noneed
rasagiline;indigestion;Morecommon;noneed
rasagiline;musclepainorstiffness;Morecommon;noneed
rasagiline;paininthejoints;Morecommon;noneed
rasagiline;stomachdiscomfortorupset;Morecommon;noneed
rasagiline;Bruising;Lesscommon;noneed
rasagiline;burning
crawling
itching
numbness
prickling
pinsandneedlesortinglingfeelings;Lesscommon;noneed
rasagiline;burning
dry
oritchingeyes;Lesscommon;noneed
rasagiline;decreasedinterestinsexualintercourse;Lesscommon;noneed
rasagiline;difficultybreathing;Lesscommon;noneed
rasagiline;difficultywithmoving;Lesscommon;noneed
rasagiline;discouragement;Lesscommon;noneed
rasagiline;excessivetearing;Lesscommon;noneed
rasagiline;eyedischarge;Lesscommon;noneed
rasagiline;fall;Lesscommon;noneed
rasagiline;feelingofconstantmovementofselforsurroundings;Lesscommon;noneed
rasagiline;feelingsadorempty;Lesscommon;noneed
rasagiline;generalfeelingofdiscomfortorillness;Lesscommon;noneed
rasagiline;hairloss;Lesscommon;noneed
rasagiline;inabilitytohaveorkeepanerection;Lesscommon;noneed
rasagiline;irritability;Lesscommon;noneed
rasagiline;jointpain;Lesscommon;noneed
rasagiline;lackofappetite;Lesscommon;noneed
rasagiline;large
flat
blueorpurplishpatchesintheskin;Lesscommon;noneed
rasagiline;lightheadedness;Lesscommon;noneed
rasagiline;lossinsexualability
desire
drive
orperformance;Lesscommon;noneed
rasagiline;lossofinterestorpleasure;Lesscommon;noneed
rasagiline;muscleaches;Lesscommon;noneed
rasagiline;neckpain;Lesscommon;noneed
rasagiline;noisybreathing;Lesscommon;noneed
rasagiline;redness
pain
swellingoftheeye
eyelid
orinnerliningoftheeyelid;Lesscommon;noneed
rasagiline;runnynose;Lesscommon;noneed
rasagiline;sensationofspinning;Lesscommon;noneed
rasagiline;shivering;Lesscommon;noneed
rasagiline;sneezing;Lesscommon;noneed
rasagiline;stuffynose;Lesscommon;noneed
rasagiline;swellingorrednessinthejoints;Lesscommon;noneed
rasagiline;thinningofthehair;Lesscommon;noneed
rasagiline;tiredness;Lesscommon;noneed
rasagiline;troubleconcentrating;Lesscommon;noneed
rasagiline;troublesleeping;Lesscommon;noneed
rasagiline;vomiting;Lesscommon;noneed
rasagiline;weightloss;Lesscommon;noneedaliskiren;Bodyachesorpain;Lesscommon;doctor
aliskiren;chills;Lesscommon;doctor
aliskiren;cough;Lesscommon;doctor
aliskiren;diarrhea;Lesscommon;doctor
aliskiren;difficultywithbreathing;Lesscommon;doctor
aliskiren;earcongestion;Lesscommon;doctor
aliskiren;fever;Lesscommon;doctor
aliskiren;headache;Lesscommon;doctor
aliskiren;lossofvoice;Lesscommon;doctor
aliskiren;nasalcongestion;Lesscommon;doctor
aliskiren;runnynose;Lesscommon;doctor
aliskiren;sneezing;Lesscommon;doctor
aliskiren;sorethroat;Lesscommon;doctor
aliskiren;unusualtirednessorweakness;Lesscommon;doctor
aliskiren;Ankle
knee
orgreattoejointpain;Rare;doctor
aliskiren;bloodintheurine;Rare;doctor
aliskiren;jointpain;Rare;doctor
aliskiren;jointstiffnessorswelling;Rare;doctor
aliskiren;large
hive-likeswellingontheface
eyelids
lips
tongue
throat
hands
legs
feet
orsexorgans;Rare;doctor
aliskiren;lossofbladdercontrol;Rare;doctor
aliskiren;lossofconsciousness;Rare;doctor
aliskiren;lowerbackorsidepain;Rare;doctor
aliskiren;nauseaandvomiting;Rare;doctor
aliskiren;paininthegroinorgenitals;Rare;doctor
aliskiren;sharpbackpainjustbelowtheribs;Rare;doctor
aliskiren;swellingofthefeetorlowerlegs;Rare;doctor
aliskiren;Blistering
peeling
orlooseningoftheskin;Incidencenotknown;doctor
aliskiren;bloatingorswellingoftheface
arms
hands
lowerlegs
orfeet;Incidencenotknown;doctor
aliskiren;itching;Incidencenotknown;doctor
aliskiren;jointormusclepain;Incidencenotknown;doctor
aliskiren;rapidweightgain;Incidencenotknown;doctor
aliskiren;redskinlesions
oftenwithapurplecenter;Incidencenotknown;doctor
aliskiren;red
irritatedeyes;Incidencenotknown;doctor
aliskiren;sores
ulcers
orwhitespotsinthemouthoronthelips;Incidencenotknown;doctor
aliskiren;tinglingofthehandsorfeet;Incidencenotknown;doctor
aliskiren;unusualweightgainorloss;Incidencenotknown;doctor
aliskiren;Acidorsourstomach;Lesscommon;noneed
aliskiren;backpain;Lesscommon;noneed
aliskiren;belching;Lesscommon;noneed
aliskiren;dizziness;Lesscommon;noneed
aliskiren;heartburn;Lesscommon;noneed
aliskiren;indigestion;Lesscommon;noneed
aliskiren;muscleaches;Lesscommon;noneed
aliskiren;rash;Lesscommon;noneed
aliskiren;stomachdiscomfort
upset
orpain;Lesscommon;noneednepafenac;Blurredvision;Morecommon;doctor
nepafenac;changeinvision;Morecommon;doctor
nepafenac;decreaseinvision;Morecommon;doctor
nepafenac;lossofvision;Morecommon;doctor
nepafenac;Eyepain;Lesscommon;doctor
nepafenac;itchingoftheeye;Lesscommon;doctor
nepafenac;swellingand/orrednessoftheeyeandliningoftheeyelid;Lesscommon;doctor
nepafenac;Feelingofhavingsomethingintheeye;Morecommon;noneed
nepafenac;stickysensationoftheeyelids;Morecommon;noneed
nepafenac;Changeincolorvision;Lesscommon;noneed
nepafenac;cough;Lesscommon;noneed
nepafenac;crustinginthecorneroftheeye;Lesscommon;noneed
nepafenac;difficultyseeingatnight;Lesscommon;noneed
nepafenac;dizziness;Lesscommon;noneed
nepafenac;dryeyes;Lesscommon;noneed
nepafenac;fever;Lesscommon;noneed
nepafenac;headache;Lesscommon;noneed
nepafenac;increasedsensitivityoftheeyestosunlight;Lesscommon;noneed
nepafenac;nauseaorvomiting;Lesscommon;noneed
nepafenac;nervousness;Lesscommon;noneed
nepafenac;poundingintheears;Lesscommon;noneed
nepafenac;seeingflashesorsparksoflight;Lesscommon;noneed
nepafenac;seeingfloatingspotsbeforetheeyes
oraveilorcurtainappearingacrosspartofvision;Lesscommon;noneed
nepafenac;sloworfastheartbeat;Lesscommon;noneed
nepafenac;stuffyorrunnynose;Lesscommon;noneed
nepafenac;tendernessaroundtheeyesandcheekbones;Lesscommon;noneed
nepafenac;tightnessofthechestorwheezing;Lesscommon;noneed
nepafenac;troubledbreathing;Lesscommon;noneedketorolac;Swellingofface
fingers
lowerlegs
ankles
and/orfeet;Morecommon;doctor
ketorolac;weightgain(unusual);Morecommon;doctor
ketorolac;Bruising(notatplaceofinjection);Lesscommon;doctor
ketorolac;highbloodpressure;Lesscommon;doctor
ketorolac;skinrashoritching;Lesscommon;doctor
ketorolac;small
redspotsonskin;Lesscommon;doctor
ketorolac;sores
ulcers
orwhitespotsonlipsorinmouth;Lesscommon;doctor
ketorolac;Abdominalorstomachpain
cramping
orburningthatissevere;Rare;doctor
ketorolac;bleedingfromtherectumorbloodyorblack
tarrystools;Rare;doctor
ketorolac;bloodyorcloudyurine;Rare;doctor
ketorolac;bluelipsandfingernails;Rare;doctor
ketorolac;blurredvisionofothervisionchange;Rare;doctor
ketorolac;burning
red
tender
thick
scaly
orpeelingskin;Rare;doctor
ketorolac;chestpain;Rare;doctor
ketorolac;convulsions;Rare;doctor
ketorolac;coughorhoarseness;Rare;doctor
ketorolac;darkurine;Rare;doctor
ketorolac;decreaseinamountofurinethatissudden;Rare;doctor
ketorolac;fainting;Rare;doctor
ketorolac;fast
irregular
noisy
ortroubledbreathing;Rare;doctor
ketorolac;feverwithsevereheadache
drowsiness
confusion
andstiffneckorback;Rare;doctor
ketorolac;feverwithorwithoutchillsorsorethroat;Rare;doctor
ketorolac;hallucinations(seeing
hearing
orfeelingthingsthatarenotthere);Rare;doctor
ketorolac;hearingloss;Rare;doctor
ketorolac;hives;Rare;doctor
ketorolac;increaseinamountofurineorurinatingoften;Rare;doctor
ketorolac;light-coloredstools;Rare;doctor
ketorolac;lossofappetite;Rare;doctor
ketorolac;lowbloodpressure;Rare;doctor
ketorolac;moodchangesorunusualbehavior;Rare;doctor
ketorolac;musclecrampsorpain;Rare;doctor
ketorolac;nausea
heartburn
orindigestionthatissevereandcontinues;Rare;doctor
ketorolac;nosebleeds;Rare;doctor
ketorolac;paininlowerbackand/orside;Rare;doctor
ketorolac;pain
tenderness
orswellingintheupperstomacharea;Rare;doctor
ketorolac;painfulordifficulturination;Rare;doctor
ketorolac;paleskin;Rare;doctor
ketorolac;puffinessorswellingoftheeyelidsoreyes;Rare;doctor
ketorolac;ringingorbuzzinginears;Rare;doctor
ketorolac;runnynose;Rare;doctor
ketorolac;severerestlessness;Rare;doctor
ketorolac;shortnessofbreath;Rare;doctor
ketorolac;swollenorpainfulglands;Rare;doctor
ketorolac;swollentongue;Rare;doctor
ketorolac;thirstthatcontinues;Rare;doctor
ketorolac;tightnessinthechestwithorwithoutwheezing;Rare;doctor
ketorolac;unusualtirednessorweakness;Rare;doctor
ketorolac;vomitingofbloodormaterialthatlookslikecoffeegrounds;Rare;doctor
ketorolac;yelloweyesorskin;Rare;doctor
